period,transit_epoch_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,star_radius_sol,star_teff,star_logg,disposition_text,source,target_encoded
10.0462596,2459588.254771,2.1788712,18214.2478783,16.4472821,0.945159,5637.9,4.49,PC,TESS,1
2.4567112,2459007.401949,1.716,530.0,3.05136,1.16,6223.0,4.39,FP,TESS,0
1.8020923,2459853.880406,2.949,8570.0,17.3634,1.85,5760.0,3.92,PC,TESS,1
2.7761628,2459008.757118,2.139,1340.0,6.58454,1.84,5778.0,3.92,FP,TESS,0
4.7257129,2459740.358181,2.701,1740.0,10.5468,2.48,6139.0,3.71,FP,TESS,0
4.2989288,2459765.009444,3.022,4590.0,9.94472,1.45,5671.0,4.12,PC,TESS,1
4.7308142,2459733.900505,3.062,8780.0,9.85689,1.05,5777.0,4.42,PC,TESS,1
7.1357259,2459658.460639,2.5094893,1047.4205923,2.7853042,0.835627,5446.0,4.57,PC,TESS,1
7.8808589,2459731.3788,4.788,5120.0,10.2354,1.41,5914.8,4.17,PC,TESS,1
2.3238426,2459008.333798,2.391,9780.0,13.8867,1.38,5983.9,4.2,PC,TESS,1
5.1191172,2459906.072719,5.563,6317.0,13.0806,1.7,5926.0,4.01,PC,TESS,1
4.1508803,2459001.28404,2.256,12290.0,8.31799,0.73,4460.0,4.56,FP,TESS,0
0.7583741,2459716.464024,0.748,850.0,5.4111,1.56,6209.0,4.13,PC,TESS,1
4.5029619,2459003.440869,4.169,2890.0,9.44788,1.77,8103.0,4.24,PC,TESS,1
1.972401,2459007.051404,2.435,7460.0,14.7348,1.6,6184.0,4.1,FP,TESS,0
31.4001189,2459590.894466,2.545496,15097.0640966,10.2456091,0.791713,4953.0,4.55,PC,TESS,1
1.7560902,2459199.325641,1.763,1650.0,7.52118,1.29,6249.0,4.28,FP,TESS,0
4.6546139,2459662.394947,1.365,5540.0,12.7473,1.58,5966.0,4.08,PC,TESS,1
1.5373948,2459849.641184,1.194,2710.0,5.76435,1.0,5091.0,4.36,PC,TESS,1
0.7409429,2459008.383184,1.084,2460.0,4.58442,0.87,5406.0,4.53,FP,TESS,0
17.356719,2459657.554147,2.5707102,12730.2717116,9.705386,0.760629,4697.0,4.55,PC,TESS,1
4.567925,2459853.406756,3.047,18440.0,14.2306,1.04,5675.0,4.41,PC,TESS,1
5.0518907,2459741.743989,3.743,3310.0,9.11036,1.55,6328.9,4.15,PC,TESS,1
2.4076941,2459854.89776,1.438,4810.0,7.15781,0.98,5702.0,4.46,PC,TESS,1
13.1757294,2458388.56746,2.1570272,2479.3477138,1.9602373,0.388609,3349.0,4.94138,CP,TESS,1
6.614911,2458385.38837,0.9654605,1060.5715819,1.2731554,0.388609,3349.0,4.94138,CP,TESS,1
6.7473822,2459857.967075,2.112,14810.0,13.1026,1.06,5332.0,4.35,PC,TESS,1
1.6323062,2459666.271065,1.890872,12429.1862217,15.8543427,0.912575,5099.9,4.45,APC,TESS,0
3.8823511,2459667.343435,2.6909833,3177.344653,9.5364228,1.68668,5622.4,3.98,PC,TESS,1
3.5908038,2459740.847953,3.027,6690.0,9.85407,1.18,5657.0,4.3,PC,TESS,1
6.7201811,2459736.642282,3.187,18030.0,11.5271,0.85,4914.0,4.49,PC,TESS,1
3.6772391,2459666.709157,4.2517064,13763.2116365,13.2496189,1.11792,5801.0,4.36,FP,TESS,0
1.1578392,2459008.761746,1.363,9660.0,11.2362,1.18,6409.0,4.4,FP,TESS,0
2.7240303,2459739.127083,1.649,12600.0,10.9383,0.93,5366.0,4.47,PC,TESS,1
2.1654694,2460015.729011,3.408,4990.0,13.5615,1.86,5830.0,4.26,APC,TESS,0
3.1504798,2459739.132188,1.096,9210.0,10.0008,0.89,5229.0,4.49,PC,TESS,1
6.5169955,2459001.307881,2.416,930.0,2.26174,0.71,4937.5,4.64,PC,TESS,1
3.2175013,2459906.211599,3.2,11871.0,16.011,1.56,7932.0,4.32,PC,TESS,1
4.3965758,2459003.614842,2.827,6250.0,9.71601,1.23,5957.0,4.3,PC,TESS,1
5.5679111,2459694.838172,2.4294368,12867.4456847,9.5108395,0.801525,4887.0,4.53,PC,TESS,1
1.9872259,2459882.628132,2.486,19450.0,15.6112,1.08,6178.0,4.44,PC,TESS,1
1.33679,2459169.52007,1.488,700.0,2.70732,0.98,5600.0,4.43748,FP,TESS,0
3.7519831,2459764.98286,2.891,17240.0,12.9516,0.97,5389.0,4.43,PC,TESS,1
9.2584055,2460439.965544,3.8583323,2039.8195589,11.7073433,2.53632,5707.0,3.64,PC,TESS,1
4.625568,2459884.621763,3.645,9810.0,13.2242,1.34,5972.0,4.23,PC,TESS,1
2.0714803,2459008.356209,3.108,1660.0,9.7546,2.46,7047.0,3.85,FP,TESS,0
15.634183,2459751.832931,2.888,12980.0,11.238,0.96,5725.0,4.49,PC,TESS,1
2.8285323,2459744.048457,2.7144158,9695.9755103,10.3779772,1.02586,5257.0,4.37,PC,TESS,1
5.6917579,2459392.549508,5.3459619,5379.1683802,12.6894204,1.66513,5783.0,4.01,PC,TESS,1
3.1774814,2459765.673618,2.824,14190.0,13.9016,1.12,6071.0,4.39,CP,TESS,1
2.7284428,2459912.553706,2.201,10460.0,12.71,1.21,5686.0,4.28,PC,TESS,1
6.7992776,2459193.22371,1.58,210.0,1.09621,0.73,4913.8,4.54,FP,TESS,0
3.177514,2459771.717799,2.043,3640.0,5.10272,0.82,4740.0,4.49,PC,TESS,1
3.0038696,2459033.693724,3.24,760.0,3.44576,1.2,6171.0,4.35,FP,TESS,0
7.495973,2459739.321322,5.366,7790.0,12.6471,1.41,5667.0,4.14,PC,TESS,1
10.4722034,2459902.906585,3.282,1769.0,3.13882,0.79,5388.0,4.61,PC,TESS,1
17.7046155,2459580.625318,4.2555427,1283.7058316,2.8587599,0.791536,5388.0,4.61,PC,TESS,1
4.9111786,2459715.956315,2.6459244,606.3968298,3.4399601,1.2372299,6186.0,4.33,PC,TESS,1
4.1539244,2459762.415394,1.41,7500.0,9.73932,1.09,5737.0,4.37,PC,TESS,1
10.1045108,2459836.287468,3.23,1490.0,3.3818,0.9,5053.0,4.46,PC,TESS,1
2.7741864,2459768.767188,2.005,1910.0,3.6487,0.82,5636.0,4.61,PC,TESS,1
1.1789842,2459766.922193,0.856,1160.0,5.02454,1.37,5650.0,4.17,PC,TESS,1
4.3954123,2459663.677409,2.306,850.0,2.02986,0.73,4836.0,4.6,PC,TESS,1
1.42744,2459139.77204,1.973,450.0,7.86301,1.33,6000.2,4.36,FP,TESS,0
2.6834113,2459034.03138,1.146,760.0,2.33576,0.76,5221.0,4.62,FP,TESS,0
12.2740928,2459754.903759,3.532,14450.0,12.7514,1.05,5674.0,4.4,PC,TESS,1
2.3757662,2459766.722246,3.323,7500.0,19.1019,2.2,6676.0,3.9,PC,TESS,1
5.7152049,2459658.130221,2.783,2080.0,10.4523,2.25,5845.0,3.75,PC,TESS,1
16.3558787,2459738.567408,4.674,1220.0,3.48406,1.0,5740.0,4.45,APC,TESS,0
3.5322939,2459660.461464,1.901,2450.0,3.40196,0.66,4003.0,4.59,PC,TESS,1
14.4348737,2459762.974572,6.023,1640.0,8.117,1.93,5834.0,3.89,PC,TESS,1
12.320331,2459746.880654,2.327,5790.0,5.10721,0.65,4103.0,4.62,PC,TESS,1
9.5730706,2458386.189174,3.7949677,370.8091141,2.3053058,1.11672,6101.0,4.38774,CP,TESS,1
4.040413,2458385.72367,3.5274466,143.394396,1.5473747,1.11672,6101.0,4.38774,CP,TESS,1
0.7676706,2459663.9541,1.057,340.0,2.98877,1.53,6377.0,4.17,FP,TESS,0
12.2788421,2459768.205231,4.387,4960.0,9.64521,1.39,5596.0,4.15,PC,TESS,1
22.1575175,2459839.07625,3.374,837.0,2.17495,0.79,5174.0,4.58,PC,TESS,1
4.8038539,2459657.535697,2.7824259,2380.362129,4.0981388,0.692076,4080.0,4.56,PC,TESS,1
2.9855843,2459912.623191,1.184,9990.0,10.0005,0.82,4602.0,4.48,PC,TESS,1
25.0930011,2459602.5846,5.5344286,5820.9357478,10.3058363,1.33728,5775.0,4.2,PC,TESS,1
2.5551882,2459767.000877,2.356,11630.0,13.5962,1.21,5855.0,4.3,PC,TESS,1
5.201975,2459911.749689,1.175,4990.0,9.15316,1.18,4950.0,4.21,PC,TESS,1
1.1096992,2459199.670069,2.097,620.0,9.33715,3.13,8666.0,3.80083,FP,TESS,0
4.8952783,2459914.077004,5.325,4730.0,14.0672,1.77,5828.0,3.96,PC,TESS,1
2.8622679,2459768.021818,2.646,14440.0,18.4047,1.49,7167.0,4.3,PC,TESS,1
2.4307782,2459443.029994,1.708,1310.0,12.4035,3.3,6015.0,3.45,APC,TESS,0
2.787945,2460314.561034,1.5084757,3211.467356,7.5851475,0.847241,5375.0,4.55,PC,TESS,1
4.7155974,2460316.849484,3.4748078,11242.4339671,18.3601489,1.5585099,5873.0,4.08,PC,TESS,1
3.2428744,2459032.680649,2.417,1470.0,2.3171,0.58,4016.0,4.72,FP,TESS,0
1.9795413,2459911.959304,2.088,2640.0,4.77367,0.92,5275.0,4.46,PC,TESS,1
3.2724973,2459744.308725,1.459,5320.0,5.6778,0.75,4279.0,4.51,PC,TESS,1
3.6623918,2459174.669346,3.7669692,12253.6582523,17.2805567,1.48532,6600.0,4.20892,KP,TESS,0
6.269716,2459031.311744,3.696,1240.0,3.86288,1.08,4812.0,4.26,FP,TESS,0
2.3382502,2459797.858796,2.289,13090.0,11.123,0.94,5263.0,4.45,PC,TESS,1
11.7647926,2459395.937372,4.4338184,4428.9591948,11.5240963,1.69397,5801.0,4.01,PC,TESS,1
0.9135968,2459033.325227,1.247,540.0,2.17077,0.89,5987.0,4.58,FP,TESS,0
2.5139764,2459766.355421,2.36,560.0,4.90303,2.05,6150.0,3.9,FP,TESS,0
3.7630305,2459763.053546,3.503,1580.0,5.96705,1.5,6357.0,4.19,PC,TESS,1
3.8016217,2459762.195685,3.223,8310.0,13.6371,1.47,6244.0,4.19,CP,TESS,1
3.660032,2459660.607824,4.7853014,7749.7203265,17.5565568,1.88626,5988.0,3.93,CP,TESS,1
4.6200781,2459026.64911,2.149,3480.0,7.04607,1.16,5999.0,4.36,FP,TESS,0
1.82488,2459168.84301,1.757,2950.0,24.8366,1.23,5773.74,3.51,FP,TESS,0
4.2511214,2459910.467019,2.823,13830.0,11.2617,0.94,5501.0,4.48,PC,TESS,1
3.6022715,2459763.847708,2.752,9700.0,14.4799,1.45,6338.0,4.21,PC,TESS,1
3.6593967,2459767.777771,3.917,4230.0,12.1105,1.86,5875.0,3.92,PC,TESS,1
9.8482192,2459015.247898,4.24,1670.0,13.8742,3.31,6126.0,3.46,FP,TESS,0
16.9020565,2459744.991419,5.729,14890.0,11.3763,0.91,5442.0,4.49,PC,TESS,1
4.0664446,2459767.636557,1.712,19740.0,12.1827,0.86,5421.0,4.54,CP,TESS,1
0.7011578,2459768.295468,0.932,5890.0,13.2816,1.51,6036.0,4.13,APC,TESS,0
2.3745416,2459767.712267,3.17,10590.0,13.6144,1.3,5865.0,4.23,PC,TESS,1
3.6841446,2459721.117312,2.967,2260.0,3.74263,0.79,4939.0,4.55,FP,TESS,0
3.2928068,2459768.675673,2.107,16460.0,11.9432,0.91,5037.0,4.44,PC,TESS,1
3.6112621,2459166.483051,3.5377447,5684.0944144,13.6137403,1.68443,6450.0,4.03776,KP,TESS,0
9.7938352,2459726.067196,4.6542394,6228.3071316,13.1815999,1.46202,5737.0,4.12,PC,TESS,1
11.6999152,2459910.920229,3.863,2960.0,12.0929,2.16,6906.0,3.94,PC,TESS,1
4.6174254,2460452.837662,4.5173138,9412.560054,16.6632337,1.67219,6411.0,4.1,CP,TESS,1
7.3446285,2459764.089651,5.044,4210.0,12.8665,1.99,6320.0,3.94,PC,TESS,1
3.3207642,2459913.520622,2.487,940.0,3.02356,0.95,6142.0,4.55,CP,TESS,1
4.461878,2459660.594644,2.937,500.0,2.32515,1.04,5986.0,4.45,PC,TESS,1
12.822639,2458844.820135,3.1703392,750.9057494,3.0954065,1.0396301,5986.0,4.45,PC,TESS,1
5.289835,2459767.361077,3.179,2330.0,7.64474,1.11,6655.0,4.5,FP,TESS,0
0.8659846,2459768.139016,0.891,1660.0,8.86618,1.92,5815.0,3.89,APC,TESS,0
7.0114,2459163.41477,4.8,8970.0,18.1417,1.82,6084.8,4.01,FP,TESS,0
4.4427146,2459598.996838,3.2966866,12220.1525687,11.7585481,1.04413,5754.0,4.41,PC,TESS,1
4.2607797,2459603.737866,6.4465003,3857.0364187,13.7822358,2.1503201,7409.0,4.0,PC,TESS,1
4.3744258,2459737.85419,5.275,8580.0,19.4866,2.05,6013.0,3.86,PC,TESS,1
21.5615248,2459736.717051,5.73,3600.0,7.76454,1.28,5644.0,4.22,PC,TESS,1
7.1406422,2459913.360441,1.9916579,7517.3472752,11.978218,1.00007,5463.0,4.42,PC,TESS,1
5.236124,2459606.707073,2.622,930.0,2.94616,0.96,5604.0,4.47,PC,TESS,1
14.793901,2459845.365372,3.171,8150.0,8.42756,0.84,5095.0,4.52,FP,TESS,0
29.3821476,2459394.256621,2.9371293,6575.439488,14.7329776,1.1547199,6016.0,4.36,PC,TESS,1
3.4026932,2459763.167593,5.23,2900.0,11.5347,2.18,5661.0,3.77,PC,TESS,1
5.62162,2458328.37843,2.675,580.083,3.35879,1.27,5834.2,4.24,FP,TESS,0
2.190225,2459738.853306,3.151,8750.0,15.1395,1.56,5929.0,4.09,PC,TESS,1
3.7453991,2459885.746921,3.327,1390.0,3.17171,0.81,5133.0,4.56,PC,TESS,1
4.1915095,2459850.557908,3.187,900.0,2.33252,0.79,4996.0,4.56,PC,TESS,1
1.5569519,2459714.79482,1.066,950.0,6.93656,2.04,6464.0,3.94,PC,TESS,1
3.2089372,2459328.306387,3.1,6310.0,19.3856,2.43,7423.0,3.89774,APC,TESS,0
3.6928289,2460065.35254,3.866,5223.0,15.6542,2.13,7042.0,3.97,APC,TESS,0
2.2042212,2459576.857352,1.011,4250.0,9.78883,1.42,5702.0,4.14,FP,TESS,0
2.2359865,2459146.100495,1.5254332,19058.0137423,13.4367443,0.844379,5260.0,4.51363,KP,TESS,0
1.5954319,2459989.161676,1.0,473.6397437,4.3219935,1.92067,7511.0,3.92857,APC,TESS,0
27.848697,2460184.893103,3.519,343.0,2.77036,1.56,5399.6,3.9,PC,TESS,1
11.7915574,2458332.496296,1.6063345,661.9685157,3.2687802,1.24512,6407.0,4.35687,PC,TESS,1
4.9019938,2458326.789691,1.3243804,10774.951206,2.5554145,0.240807,3147.0,5.04654,CP,TESS,1
16.5414219,2460064.26053,3.4223633,1098.6666331,3.3270234,0.938435,4395.6,4.49,PC,TESS,1
12.7503356,2460168.355054,3.297,692.0,2.17135,0.88,5639.0,4.55041,PC,TESS,1
0.4038426,2458654.122394,1.0592218,636.6337963,1.442393,0.555,4119.1,4.73,FP,TESS,0
15.6062307,2458388.816262,3.6444849,659.0717891,2.1494954,0.816585,5067.0,4.54195,PC,TESS,1
4.2300182,2458403.421558,1.847,3470.0,17.0408,1.44,6064.1,4.18,PC,TESS,1
6.5081212,2458397.745101,5.472,8260.0,11.511,1.27,5652.8,4.38,PC,TESS,1
1.0432995,2458404.822816,1.169,3260.0,6.51532,1.07,5943.0,4.42,APC,TESS,0
3.125924,2458404.326719,2.985,18690.0,17.3686,1.24,5828.0,4.28,PC,TESS,1
4.746318,2458458.49423,3.117,12470.0,12.2509,1.09,5648.0,4.36,PC,TESS,1
4.4466179,2458487.70703,4.511,7930.0,16.7023,1.85,6534.0,4.03,PC,TESS,1
2.300698,2459199.050071,3.451,780.0,4.87824,0.85,5747.3,4.57,FP,TESS,0
3.9592516,2458484.978133,3.269,3160.0,7.85756,1.39,7068.0,4.35,PC,TESS,1
5.9056572,2459217.815236,4.314,10720.0,11.5383,0.97,5076.0,4.4,PC,TESS,1
2.4170503,2458489.048222,3.246,7730.0,13.975,1.56,5796.8,4.07,PC,TESS,1
1.0681394,2458488.379945,2.082,7290.0,19.5184,2.23,7248.0,3.95,FP,TESS,0
0.8631737,2458489.686771,1.227,6330.0,12.7525,1.47,6142.0,4.17,PC,TESS,1
16.067522,2459195.308114,2.6182382,2929.6501469,4.7909617,0.860124,5718.0,4.35658,CP,TESS,1
5.1976858,2458441.280669,1.8810737,437.4376044,1.9257346,0.860124,5718.0,4.35658,CP,TESS,1
1.0754208,2459251.255943,1.01,4950.0,9.41227,1.17,4614.0,4.16,APC,TESS,0
1.0435229,2459252.322453,1.476,4970.0,9.09391,1.23,6259.0,4.34,FP,TESS,0
3.491383,2459248.541475,2.999,4650.0,11.154,1.59,5936.5,4.28,PC,TESS,1
1.0994412,2459251.093808,1.394,3860.0,11.0223,1.63,6915.0,4.19,PC,TESS,1
1.1870337,2459963.592775,2.7329029,8164.5762553,10.6747149,1.15885,6325.0,4.41,FP,TESS,0
2.6269521,2458514.633837,3.503,12010.0,17.6062,1.58,6976.0,4.22,PC,TESS,1
1.1471548,2458515.145173,1.403,2670.0,3.90118,0.75,3901.0,4.47,FP,TESS,0
0.6333372,2458438.292151,0.6217089,1063.7800027,4.4957089,1.34655,5999.0,4.22,APC,TESS,0
0.8335712,2459226.922752,1.509,3340.0,12.5164,2.09,6158.0,3.87,FP,TESS,0
7.2654708,2459244.780823,3.568,13930.0,13.0064,1.05,5944.0,4.43,PC,TESS,1
1.161347,2459963.721518,2.471,4320.0,10.7619,1.62,6289.0,4.11,PC,TESS,1
3.4169475,2459250.439665,2.454,6880.0,13.7893,1.63,6610.0,4.16,PC,TESS,1
6.0219203,2459965.252097,6.6297461,14130.5442597,19.1085522,1.58618,5932.0,4.07,PC,TESS,1
1.1385671,2458514.968282,1.897,6220.0,16.0326,2.0,9024.0,4.19,FP,TESS,0
3.1615697,2459176.768453,3.1425792,17482.2328085,14.8619546,1.0977401,6072.0,4.41,KP,TESS,0
3.2970252,2459965.923212,2.279,6550.0,13.4619,1.67,8945.0,4.35,PC,TESS,1
1.2247985,2458513.957617,1.645,7640.0,8.32531,0.89,5699.0,4.55,FP,TESS,0
1.820443,2458514.824342,2.643,7330.0,16.6319,1.94,6079.0,3.92,FP,TESS,0
0.908232,2458515.925371,2.28,5020.0,8.54322,1.23,6481.0,4.38,PC,TESS,1
1.6562803,2459251.03979,0.929,5610.0,9.54495,1.25,6044.0,4.29,FP,TESS,0
0.4021401,2459988.448188,1.1432107,3337.1746961,22.9091656,2.44753,6115.0,3.72,PC,TESS,1
2.8123314,2459989.224549,4.7153653,7201.8344297,16.8822046,1.84646,6614.0,4.05,PC,TESS,1
1.9784257,2459199.447226,2.106,720.0,2.02143,0.75,5059.0,4.61,FP,TESS,0
10.1238604,2459996.457379,2.239,7090.0,15.7944,1.81,6531.0,4.05,PC,TESS,1
3.0579913,2459963.111842,3.125607,7764.9825702,14.2454281,1.59436,5967.0,4.07,PC,TESS,1
1.0886286,2459988.504447,2.4298631,412.1764427,8.7147619,4.2160501,6127.0,3.25,PC,TESS,1
3.1527177,2459963.826493,1.8963737,4102.6968156,5.7168495,0.800841,5093.0,4.52,PC,TESS,1
12.8860009,2459966.426061,5.137673,11434.9523427,12.0983571,1.11324,6126.0,4.41,PC,TESS,1
5.1442317,2458561.897544,5.856,4310.0,13.8382,2.09,5936.0,4.18,PC,TESS,1
3.60364,2458440.31143,3.728,6281.32,14.1007,1.62,6896.7,4.17,FP,TESS,0
4.0185922,2459272.138098,4.47,6230.0,13.9642,1.77,7156.0,4.15,PC,TESS,1
0.9109508,2459278.486338,1.473,4720.0,13.0531,1.79,9421.0,4.31,FP,TESS,0
2.6085023,2459989.705326,1.9206019,10431.5892384,13.8957666,1.2122999,7302.0,4.49,PC,TESS,1
1.1462769,2459963.44296,2.7834681,4058.2232173,14.1198099,2.11854,6416.0,3.9,PC,TESS,1
2.5057108,2459964.80591,1.962,3170.0,12.9673,2.26,8330.0,4.04,FP,TESS,0
1.0962372,2459303.475037,2.336,2460.0,15.7533,3.25,6519.0,3.54,FP,TESS,0
4.6512523,2459990.712909,2.251,3110.0,6.22936,1.1,7192.0,4.56,FP,TESS,0
3.8505662,2459298.033322,2.499,6070.0,16.5768,2.13,6353.0,3.88,FP,TESS,0
1.3205037,2458438.524066,2.0155519,469.4537481,2.1611735,0.98926,5731.0,4.46,PC,TESS,1
5.9977892,2459966.035655,4.4957853,7349.0892262,11.3637133,1.2860301,6613.0,4.36,PC,TESS,1
0.8334976,2459989.054751,1.452144,3841.4834968,9.0185699,1.3925,6071.0,4.2,FP,TESS,0
3.7353995,2459301.93331,1.836,2360.0,8.61993,1.53,5895.0,4.1,FP,TESS,0
1.2125595,2460014.85385,1.344,5110.0,11.1279,1.48,6719.0,4.25,APC,TESS,0
0.6090253,2459199.009699,1.099,6100.0,15.1945,1.02,5271.7,4.34,APC,TESS,0
3.4671474,2459303.974235,2.405,4770.0,11.6401,1.58,5886.0,4.07,CP,TESS,1
2.7302636,2459305.560437,2.645,9410.0,13.7961,1.39,6307.0,4.25,PC,TESS,1
2.9346956,2459302.62352,3.447,11160.0,23.898,2.23,6728.0,3.9,PC,TESS,1
0.4459299,2459359.93453,1.266,14630.0,20.4459,1.7,8878.0,4.33,PC,TESS,1
3.2738129,2460100.006815,3.306,13200.0,14.6729,1.27,5976.0,4.27,PC,TESS,1
1.7519943,2459058.678662,1.624,4360.0,9.23623,1.39,5483.0,4.14,PC,TESS,1
2.0976705,2459385.924603,3.3618036,2503.6856881,14.488932,2.7729599,5914.8,3.59,FP,TESS,0
0.6333315,2459198.925652,0.404,320.0,6.24344,2.35,5713.0,3.67,APC,TESS,0
3.518972,2459055.690823,3.21,13820.0,13.7987,1.16,5972.0,4.35,PC,TESS,1
3.0131053,2459385.636462,2.207,13660.0,17.061,1.4,6838.0,4.32,PC,TESS,1
3.5008785,2460099.511735,4.9601804,6338.2982031,14.5866828,1.8056901,5759.0,4.3,PC,TESS,1
1.1703152,2459386.666789,1.319,5380.0,9.82528,1.23,6328.0,4.36,APC,TESS,0
1.0268508,2458682.235801,2.172,1430.0,3.2806,0.85,4938.0,4.49,PC,TESS,1
4.2337624,2459381.865757,2.413,5740.0,14.6498,1.86,6387.0,4.0,PC,TESS,1
6.0597,2459965.283094,1.242,8270.0,8.06637,0.82,5036.0,4.54,PC,TESS,1
2.9757428,2459385.628111,4.43,6820.0,18.7018,2.18,6025.0,3.81,PC,TESS,1
1.1771655,2459388.733133,1.048,1050.0,2.93951,0.8,5313.0,4.59,PC,TESS,1
12.1525595,2459383.47146,5.254,6400.0,10.0438,1.28,6029.0,4.27,PC,TESS,1
1.7201092,2459388.452702,2.622,7570.0,9.82252,1.13,5878.0,4.36,FP,TESS,0
1.6242109,2459059.497032,2.273,17740.0,14.9916,1.06,5705.0,4.39,PC,TESS,1
11.3929129,2459380.285734,4.46,6880.0,10.0728,1.14,5217.0,4.28,PC,TESS,1
19.9706574,2458399.48997,1.8801996,1037.3799062,3.1454612,0.899081,4985.0,4.45,PC,TESS,1
16.5272651,2458391.647306,3.5945709,1074.4297512,2.9241556,0.821739,5030.0,4.53132,PC,TESS,1
6.6019866,2459329.652372,5.754,600.0,3.55715,1.45,6758.0,4.28,PC,TESS,1
0.8062768,2459331.490509,1.963,660.0,9.05313,3.37,7311.1,4.16,FP,TESS,0
6.5445251,2460028.65432,2.138,787.0,2.62701,0.98,5686.0,4.46,PC,TESS,1
38.7619532,2458347.763724,4.5738199,785.4007844,2.5255313,0.876001,5653.0,4.55306,PC,TESS,1
8.6110844,2458438.485322,2.0181798,542.6102038,4.3063675,1.76524,6908.0,4.12055,PC,TESS,1
15.5718552,2460266.657375,4.931,380.0,2.44317,1.31,6352.33,4.30502,KP,TESS,0
31.7180208,2458494.909195,2.3326321,292.8649645,2.2998049,1.30883,6352.33,4.30502,KP,TESS,0
2.7299049,2458413.191882,0.8257288,7427.7249664,1.3513606,0.155498,2887.0,5.15917,CP,TESS,1
32.696666,2458349.759358,4.428309,108.5170828,1.3159881,1.09843,6079.16,4.438,PC,TESS,1
4.6545798,2458328.004126,3.1445137,24.5834929,0.5531037,1.09843,6079.16,4.438,PC,TESS,1
9.1512776,2460163.674868,2.616,1074.0,2.45142,0.79,5015.0,4.47652,CP,TESS,1
12.4610086,2458440.630295,3.3195777,2078.1425981,3.2809492,0.726632,4891.0,4.62,CP,TESS,1
0.4900589,2458438.375965,1.0123328,291.0399722,1.4741529,0.726632,4891.0,4.62,CP,TESS,1
15.0700779,2458394.738879,3.8675641,852.6165721,2.7293235,0.850729,5159.0,4.519,PC,TESS,1
0.9902892,2458382.635952,1.3567356,278.9096992,1.4156529,0.850729,5159.0,4.519,PC,TESS,1
6.8227645,2458498.277436,6.5295445,225.7612905,3.6003512,2.0587699,5781.0,3.82788,PC,TESS,1
8.2861614,2458326.328277,3.436315,617.1152562,2.2912229,0.914215,5809.0,4.56733,PC,TESS,1
20.2730282,2460238.657358,3.651,17182.0,10.4386,0.86,5742.0,4.58473,KP,TESS,0
1.1343824,2458438.114877,1.4445,313.8458861,1.7532446,0.846842,5683.0,4.58721,PC,TESS,1
2.24704,2458439.97961,2.713,18890.4,18.1799,1.2,6846.0,4.23,FP,TESS,0
25.1290153,2459160.014156,4.271,465.0,1.93226,1.04,5871.0,4.43296,CP,TESS,1
13.4190972,2458417.282799,5.209244,348.2384065,2.4168515,1.20531,5914.2,4.30929,PC,TESS,1
14.6762658,2458416.548124,3.2320455,3499.9379734,2.8523348,0.458861,3414.0,4.77364,FA,TESS,0
21.9692578,2458412.896474,3.5662307,7940.6152389,4.1061739,0.458861,3414.0,4.77364,FA,TESS,0
6.2509468,2458518.997987,1.1882969,770.1195597,1.1306823,0.395397,3479.0,4.8309,PC,TESS,1
1.6500673,2458469.368876,0.9198679,2709.5349576,2.3990078,0.454049,3896.0,4.70541,PC,TESS,1
0.8303285,2459387.017748,0.665,680.0,3.44971,0.57,3672.0,4.68064,PC,TESS,1
2.9224661,2459855.156794,5.5560255,5724.017673,20.8842189,2.7442901,5520.0,3.55,CP,TESS,1
2.9034242,2459360.395379,2.154,860.0,6.62177,2.25,5992.0,3.77,PC,TESS,1
5.4468377,2460061.842391,3.303,842.0,4.39864,1.68,6793.0,4.15,FP,TESS,0
8.9021443,2459338.908839,1.7633959,1427.9681446,9.954598,1.7521,6606.0,4.09,PC,TESS,1
8.2197647,2459358.587889,1.673,1040.0,7.65998,2.12,6657.0,3.93,PC,TESS,1
4.5006638,2459351.741023,4.588,2110.0,14.2378,1.48,8933.0,4.45175,FP,TESS,0
16.3363665,2459335.573188,1.9933922,3884.6785375,2.0492403,0.326568,3365.0,4.89744,CP,TESS,1
2.2887763,2459307.924432,4.8634851,1890.6463423,2.8057654,0.617703,3953.0,4.6489,FP,TESS,0
7.4997158,2459335.809605,2.0504305,3023.5215223,13.7499035,1.90969,4979.2,3.92,APC,TESS,0
2.6680587,2459330.281814,2.978,580.0,3.45609,1.44,6406.0,4.23,PC,TESS,1
5.538329,2458654.532426,2.2263888,1407.1118648,2.2721409,0.598175,3883.0,4.65275,CP,TESS,1
10.6886084,2458659.348023,2.6672245,1501.1726341,2.4642245,0.598175,3883.0,4.65275,CP,TESS,1
11.5418525,2458411.639191,2.9492981,415.9874628,1.8822681,0.901955,6112.0,4.5884,PC,TESS,1
12.8910022,2458657.983826,4.0905287,15119.3900089,2.3547529,0.18,31000.0,5.59962,PC,TESS,1
35.3573239,2458449.129982,6.8669784,617.495317,4.0299536,1.56285,7607.0,4.31008,PC,TESS,1
3.352907,2458411.844766,2.3906731,4205.1961016,5.2933196,0.672832,3978.0,4.438,PC,TESS,1
4.8759656,2458328.385359,3.3372737,154.830677,1.4450569,1.1487499,5937.0,4.35104,PC,TESS,1
